GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	padj
GO:0010468	0.937499938252154	0.630154858471836	13.5732990413841	9	1046	regulation of gene expression	1
GO:0030030	0.937736658394803	0.55992579383341	8.57739069441197	5	661	cell projection organization	1
GO:0016358	0.940235921267295	0.352958833619211	2.76397007248071	1	213	dendrite development	1
GO:0046903	0.940235921267295	0.352958833619211	2.76397007248071	1	213	secretion	1
GO:0009605	0.940732969242571	0.595794811955839	11.2115969137246	7	864	response to external stimulus	1
GO:0070925	0.94631236582123	0.339793388429752	2.8677811550152	1	221	organelle assembly	1
GO:0009891	0.946734994354789	0.424272608125819	4.56768763151742	2	352	positive regulation of biosynthetic process	1
GO:0031328	0.946734994354789	0.424272608125819	4.56768763151742	2	352	positive regulation of cellular biosynthetic process	1
GO:0006412	0.948491813174966	0.420510954596252	4.60661678746785	2	355	translation	1
GO:0060284	0.949116801131106	0.333563311688312	2.91968669628244	1	225	regulation of cell development	1
GO:0044767	0.953090375335432	0.70898501406976	35.402853745541	28	2919	single-organism developmental process	1
GO:0030036	0.95367957532877	0.323179850452578	3.01052139350012	1	232	actin cytoskeleton organization	1
GO:0044249	0.953866327144942	0.648541831343346	19.9929061243793	14	1691	cellular biosynthetic process	1
GO:0016310	0.956026650411233	0.45714450069029	6.31200280767431	3	495	phosphorylation	1
GO:0008104	0.957097954702971	0.454789666209419	6.34545241992051	3	489	protein localization	1
GO:0006886	0.960043683404617	0.308076634109692	3.15326163198504	1	243	intracellular protein transport	1
GO:0009968	0.960043683404617	0.308076634109692	3.15326163198504	1	243	negative regulation of signal transduction	1
GO:0061061	0.960043683404617	0.308076634109692	3.15326163198504	1	243	muscle structure development	1
GO:0030029	0.961623529204773	0.304192949907236	3.19219078793547	1	246	actin filament-based process	1
GO:0044708	0.961822352969544	0.389763207592853	4.9499063670412	2	388	single-organism behavior	1
GO:0009058	0.963070907879914	0.592996987951807	15.6491228070175	10	1338	biosynthetic process	1
GO:0071704	0.963398183713026	0.701969181862334	45.135591177534	37	3942	organic substance metabolic process	1
GO:0044700	0.964364913798711	0.630846515044201	20.580547112462	14	1586	single organism signaling	1
GO:0023052	0.964838598396469	0.629861538663069	20.6064998830956	14	1588	signaling	1
GO:0002376	0.964929267470708	0.381954815921106	5.04781388823942	2	389	immune system process	1
GO:1902580	0.965327462330418	0.38092310602478	5.06079027355623	2	390	single-organism cellular localization	1
GO:0044710	0.965646328184612	0.431533646322379	6.56321525885559	3	651	single-organism metabolic process	1
GO:0016482	0.966778255579681	0.291053267904132	3.33099497252426	1	259	cytoplasmic transport	1
GO:0065003	0.966877609020755	0.376848904699495	5.11269581482347	2	394	macromolecular complex assembly	1
GO:0006259	0.968215249434663	0.287258687258687	3.37386018237082	1	260	DNA metabolic process	1
GO:0050790	0.968215249434663	0.287258687258687	3.37386018237082	1	260	regulation of catalytic activity	1
GO:0002009	0.968601328214437	0.465206262277516	8.20107552022446	4	632	morphogenesis of an epithelium	1
GO:0048646	0.969265461727146	0.370195344484735	5.19271821631879	2	417	anatomical structure formation involved in morphogenesis	1
GO:0065007	0.969872320729739	0.694232573807175	41.913724573299	33	3230	biological regulation	1
GO:0043043	0.970469224935435	0.367018120407139	5.24245966799158	2	404	peptide biosynthetic process	1
GO:0031325	0.970661726410557	0.420650095602294	6.82557867664251	3	526	positive regulation of cellular metabolic process	1
GO:0031323	0.971213475959714	0.588293233082707	17.4013327098433	11	1341	regulation of cellular metabolic process	1
GO:0006955	0.971464396044526	0.278379298604018	3.47767126490531	1	268	immune response	1
GO:0048729	0.973095649377848	0.452719568119812	8.40869768529343	4	648	tissue morphogenesis	1
GO:0007165	0.973177695828847	0.571889452187594	16.2983399579144	10	1256	signal transduction	1
GO:1902531	0.973683181617581	0.272061272061272	3.55552957680617	1	274	regulation of intracellular signal transduction	1
GO:0043604	0.973687193219221	0.357664558653247	5.37222352115969	2	414	amide biosynthetic process	1
GO:0045595	0.974035979545172	0.271035169210352	3.56850596212298	1	275	regulation of cell differentiation	1
GO:0009887	0.974217375173284	0.479622142357991	9.87502922609306	5	761	organ morphogenesis	1
GO:0045892	0.976694697637551	0.263088330109607	3.67231704465747	1	283	negative regulation of transcription, DNA-templated	1
GO:1902679	0.976694697637551	0.263088330109607	3.67231704465747	1	283	negative regulation of RNA biosynthetic process	1
GO:1903507	0.976694697637551	0.263088330109607	3.67231704465747	1	283	negative regulation of nucleic acid-templated transcription	1
GO:0012501	0.979083364242163	0.255579937304075	3.77612812719196	1	291	programmed cell death	1
GO:1902582	0.979627328683324	0.338603982581491	5.65770399812953	2	436	single-organism intracellular transport	1
GO:0007154	0.980238225821411	0.591081883169808	21.6835398643909	14	1671	cell communication	1
GO:0051253	0.980451350241547	0.251093990755008	3.84101005377601	1	296	negative regulation of RNA metabolic process	1
GO:0048585	0.980714113637429	0.250214987714988	3.85398643909282	1	297	negative regulation of response to stimulus	1
GO:0080090	0.980750591479443	0.549508791065297	16.8563245265373	10	1299	regulation of primary metabolic process	1
GO:0006518	0.982914872160787	0.326679062544697	5.85234977788169	2	451	peptide metabolic process	1
GO:0044763	0.984942193409845	0.643798379837984	48.651018168516	39	4483	single-organism cellular process	1
GO:0045934	0.985292270417545	0.233803222094361	4.11351414542904	1	317	negative regulation of nucleobase-containing compound metabolic process	1
GO:0008283	0.985490468545947	0.23303699455119	4.12649053074585	1	318	cell proliferation	1
GO:0016070	0.986005315604076	0.529989793561749	17.3753799392097	10	1339	RNA metabolic process	1
GO:0008219	0.986442446082067	0.229277244494636	4.1913724573299	1	323	cell death	1
GO:0009966	0.986511297622945	0.365725205070843	7.7728548047697	3	599	regulation of signal transduction	1
GO:0015031	0.986625277874666	0.22853926259499	4.20434884264671	1	324	protein transport	1
GO:0051641	0.987047738885169	0.433233948608234	10.8223053542202	5	834	cellular localization	1
GO:0016265	0.987159240214162	0.226352481873954	4.24327799859715	1	327	death	1
GO:0043603	0.987291454278967	0.308481399759997	6.17675941080196	2	476	cellular amide metabolic process	1
GO:0009893	0.98750166547918	0.361157177077575	7.86368950198737	3	606	positive regulation of metabolic process	1
GO:0010558	0.987672069469155	0.22420558165239	4.28220715454758	1	330	negative regulation of macromolecule biosynthetic process	1
GO:2000113	0.987672069469155	0.22420558165239	4.28220715454758	1	330	negative regulation of cellular macromolecule biosynthetic process	1
GO:0060255	0.987814077585783	0.522045518073353	17.5959784895955	10	1356	regulation of macromolecule metabolic process	1
GO:0050794	0.988043725537477	0.622043294386259	35.2179097498246	25	2714	regulation of cellular process	1
GO:0009057	0.988164594737362	0.222097480832421	4.32113631049801	1	333	macromolecule catabolic process	1
GO:0031324	0.988168324585826	0.304396024464832	6.25461772270283	2	482	negative regulation of cellular metabolic process	1
GO:0034641	0.988335461173553	0.594425915200415	28.4961421557166	19	2196	cellular nitrogen compound metabolic process	1
GO:0071822	0.988919552635241	0.354189287006877	8.00642974047229	3	617	protein complex subunit organization	1
GO:0045184	0.988942500448716	0.218667386026436	4.38601823708207	1	338	establishment of protein localization	1
GO:0009890	0.989091889744017	0.217993544916622	4.39899462239888	1	339	negative regulation of biosynthetic process	1
GO:0031327	0.989091889744017	0.217993544916622	4.39899462239888	1	339	negative regulation of cellular biosynthetic process	1
GO:0046907	0.990576322964725	0.292107150079976	6.50116904372224	2	501	intracellular transport	1
GO:0010604	0.990910333391261	0.290251836689937	6.54009819967267	2	504	positive regulation of macromolecule metabolic process	1
GO:0051172	0.991916434203889	0.204116161616162	4.68447509936872	1	361	negative regulation of nitrogen compound metabolic process	1
GO:0006468	0.992345758277788	0.201773226773227	4.73638064063596	1	365	protein phosphorylation	1
GO:0048513	0.99257481955933	0.466535068283447	15.7403553892916	8	1213	organ development	1
GO:0000280	0.992652849777301	0.200049541738915	4.77530979658639	1	368	nuclear division	1
GO:0035556	0.99268637595857	0.279569513055752	6.77367313537526	2	522	intracellular signal transduction	1
GO:0007399	0.993526188516728	0.501408821593153	19.8538695347206	11	1530	nervous system development	1
GO:0050789	0.99367345151136	0.59882284551664	38.6177227028291	27	2976	regulation of biological process	1
GO:0048285	0.993848482601583	0.192894736842105	4.94400280570493	1	381	organelle fission	1
GO:0034645	0.99388876210963	0.471949915337314	17.3239288222899	9	1383	cellular macromolecule biosynthetic process	1
GO:0022008	0.994090778598158	0.471051934287228	17.4013327098433	9	1341	neurogenesis	1
GO:0010605	0.99440403770039	0.267476894952436	7.0591536123451	2	544	negative regulation of macromolecule metabolic process	1
GO:0019222	0.994443606471238	0.494248536109304	20.0874444704232	11	1548	regulation of metabolic process	1
GO:0051716	0.994512628145453	0.466067498165811	17.4468625317374	9	1401	cellular response to stimulus	1
GO:0023051	0.994635184224658	0.317623956799215	8.849894786065	3	682	regulation of signaling	1
GO:0033554	0.995343244271201	0.259779618862517	7.25379939209726	2	559	cellular response to stress	1
GO:0010646	0.995372076305913	0.311135195889531	9.01858779518354	3	695	regulation of cell communication	1
GO:0051649	0.995965177573109	0.30535827020202	9.17430441898527	3	707	establishment of localization in cell	1
GO:0009892	0.996405112696203	0.249674613504333	7.52630348375029	2	580	negative regulation of metabolic process	1
GO:0048583	0.996525891559896	0.337469753812685	10.978021978022	4	846	regulation of response to stimulus	1
GO:0048523	0.996775926038661	0.364675811203684	12.6130465279401	5	972	negative regulation of cellular process	1
GO:0010629	0.996815099158518	0.170242141036534	5.56686930091185	1	429	negative regulation of gene expression	1
GO:0090304	0.997054069343269	0.454593141433349	19.7241056815525	10	1520	nucleic acid metabolic process	1
GO:0071840	0.997217781995958	0.53606678453929	32.1165536591068	20	2475	cellular component organization or biogenesis	1
GO:0048519	0.997496877277772	0.379469941822883	14.4167640869769	6	1111	negative regulation of biological process	1
GO:0006139	0.997719376242674	0.428773251707087	18.6618392469225	9	1516	nucleobase-containing compound metabolic process	1
GO:0010467	0.998184649065755	0.448466626578473	21.7224690203414	11	1674	gene expression	1
GO:0007017	0.998467333729538	0.15048195048195	6.25461772270283	1	482	microtubule-based process	1
GO:0006950	0.998627090276003	0.333207186751005	13.651157353285	5	1052	response to stress	1
GO:0016043	0.998956065099572	0.48201627723812	29.9985882352941	17	2361	cellular component organization	1
GO:0048731	0.999109979209172	0.463101525821596	27.8343465045593	15	2145	system development	1
GO:0048518	0.999162455767576	0.317532310456839	14.2350946925415	5	1097	positive regulation of biological process	1
GO:0043933	0.999730118103044	0.224402628434887	12.1069675005845	3	933	macromolecular complex subunit organization	1
GO:0048522	0.999755703665102	0.222251836057806	12.210778583119	3	941	positive regulation of cellular process	1
GO:0007010	0.999834137770717	0.110838068181818	8.31786298807575	1	641	cytoskeleton organization	1
GO:0022402	0.999922852269239	0.101506418653393	9.01858779518354	1	695	cell cycle process	1
GO:1902589	0.999978009864925	0.18050621669627	14.6503390226794	3	1129	single-organism organelle organization	1
GO:0019538	0.999985085458935	0.301801663073606	24.90168342296	9	1919	protein metabolic process	1
GO:0007049	0.999988217696021	0.0839449035812672	10.7184942716858	1	826	cell cycle	1
GO:0006996	0.999996838418674	0.20910735533377	20.2301847089081	5	1559	organelle organization	1
GO:0044260	0.999997879519327	0.338523313631673	36.6063829787234	16	2821	cellular macromolecule metabolic process	1
GO:0006464	0.999998428482673	0.0706126687435099	12.5092354454057	1	964	cellular protein modification process	1
GO:0036211	0.999998428482673	0.0706126687435099	12.5092354454057	1	964	protein modification process	1
GO:0043412	0.999999238267844	0.0667535034135825	13.1450783259294	1	1013	macromolecule modification	1
GO:0044267	0.999999531576473	0.165071067602645	20.2820902501754	4	1563	cellular protein metabolic process	1
GO:0043170	0.999999974013092	0.27994704145025	40.8571428571429	16	3289	macromolecule metabolic process	1
